,Date,Open,High,Low,Close,Adj Close,Volume
1757,2004-07-01,21152.0,21394.0,21094.0,21349.0,21349.0,0.0
5196,2018-04-17,82862.0,84191.0,82810.0,84086.0,84086.0,2628600.0
3594,2011-11-03,57327.0,58481.0,57327.0,58196.0,58196.0,2445800.0
4946,2017-04-25,64384.0,65148.0,63875.0,65148.0,65148.0,3037200.0
3387,2011-01-05,70311.0,71173.0,69802.0,71091.0,71091.0,2309200.0
1239,2002-07-08,10524.0,10708.0,10506.0,10687.0,10687.0,0.0
2936,2009-03-11,38795.0,39310.0,38238.0,38805.0,38805.0,1401200.0
777,2000-09-28,15849.0,16041.0,15657.0,16014.0,16014.0,0.0
4788,2016-09-01,57901.0,58417.0,57638.0,58236.0,58236.0,3687600.0
2912,2009-02-03,38665.0,39765.0,38655.0,39747.0,39747.0,1545000.0
5666,2020-03-12,85103.0,85103.0,68488.0,72583.0,72583.0,12008700.0
1557,2003-09-25,16058.0,16203.0,15775.0,15806.0,15806.0,0.0
2053,2005-08-29,27113.0,27432.0,26981.0,27385.0,27385.0,0.0
4013,2013-07-18,47404.0,48057.0,47093.0,47657.0,47657.0,4285200.0
4477,2015-06-02,53035.0,54236.0,53035.0,54236.0,54236.0,3476000.0
4110,2013-12-04,50359.0,50744.0,50114.0,50216.0,50216.0,3641200.0
2019,2005-07-12,25027.0,25576.0,24932.0,25536.0,25536.0,0.0
1929,2005-03-03,28204.0,28766.0,28204.0,28668.0,28668.0,0.0
3068,2009-09-18,60236.0,60710.0,60158.0,60703.0,60703.0,1290400.0
1881,2004-12-22,25892.0,26075.0,25713.0,25723.0,25723.0,0.0
2104,2005-11-11,30722.0,30746.0,30385.0,30511.0,30511.0,0.0
4472,2015-05-26,54609.0,54609.0,53548.0,53630.0,53630.0,3324200.0
670,2000-05-02,15596.0,15944.0,15523.0,15524.0,15524.0,0.0
2836,2008-10-13,35609.0,40829.0,35609.0,40829.0,40829.0,1974000.0
1224,2002-06-17,11705.0,11955.0,11705.0,11937.0,11937.0,0.0
2704,2008-04-04,64177.0,64630.0,63906.0,64446.0,64446.0,812800.0
4173,2014-03-11,45533.0,46050.0,45401.0,45698.0,45698.0,3282400.0
4645,2016-02-10,40592.0,40592.0,39960.0,40377.0,40377.0,3700000.0
3258,2010-06-29,64216.0,64216.0,61670.0,61978.0,61978.0,2196000.0
4948,2017-04-27,64872.0,65327.0,64292.0,64677.0,64677.0,3112100.0
2480,2007-05-07,50591.0,50618.0,50154.0,50282.0,50282.0,30581600.0
4642,2016-02-03,38597.0,39726.0,38597.0,39589.0,39589.0,4238100.0
1029,2001-09-17,10032.0,10577.0,10032.0,10550.0,10550.0,0.0
2783,2008-07-30,58069.0,59998.0,58069.0,59998.0,59998.0,1527800.0
388,1999-04-02,,,,,,
3761,2012-07-06,56376.0,56376.0,54967.0,55394.0,55394.0,2701800.0
1087,2001-12-06,13382.0,13575.0,13230.0,13539.0,13539.0,0.0
4599,2015-11-27,47144.0,47144.0,45812.0,45873.0,45873.0,3031900.0
3829,2012-10-15,59164.0,59758.0,58790.0,59602.0,59602.0,3119200.0
5819,2020-10-21,100541.0,101586.0,100149.0,100552.0,100552.0,8661100.0
2709,2008-04-11,63526.0,63526.0,62459.0,62585.0,62585.0,696800.0
2294,2006-08-08,37699.0,38081.0,37532.0,37600.0,37600.0,0.0
275,1998-10-27,6972.0,7173.0,6759.0,6869.0,6869.0,0.0
4569,2015-10-14,47349.0,47715.0,46701.0,46710.0,46710.0,6141700.0
5936,2021-04-16,120701.0,121333.0,120199.0,121114.0,121114.0,7945600.0
791,2000-10-18,14837.0,14837.0,14218.0,14421.0,14421.0,0.0
5004,2017-07-17,65431.0,65478.0,65119.0,65212.0,65212.0,2255300.0
3684,2012-03-16,67749.0,68153.0,67505.0,67684.0,67684.0,2408600.0
5348,2018-11-27,85547.0,88018.0,85377.0,87891.0,87891.0,4971300.0
1579,2003-10-27,17820.0,17964.0,17664.0,17750.0,17750.0,0.0
5139,2018-01-23,81676.0,81676.0,80524.0,80678.0,80678.0,3711200.0
5341,2018-11-14,84898.0,85973.0,84267.0,85973.0,85973.0,5591600.0
4325,2014-10-17,54298.0,55949.0,54298.0,55724.0,55724.0,4406300.0
1548,2003-09-12,16283.0,16508.0,16058.0,16421.0,16421.0,0.0
5076,2017-10-25,76350.0,76883.0,75404.0,76671.0,76671.0,2953800.0
2095,2005-10-28,29133.0,29567.0,29133.0,29318.0,29318.0,0.0
5813,2020-10-13,97483.0,98998.0,97336.0,98503.0,98503.0,7867500.0
70,1998-01-13,9228.0,9587.0,9228.0,9416.0,9416.0,0.0
839,2000-12-25,,,,,,
2954,2009-04-06,44385.0,44385.0,43429.0,44167.0,44167.0,1466200.0
3183,2010-03-11,69981.0,70183.0,69411.0,69885.0,69885.0,1627200.0
3759,2012-07-04,55780.0,56322.0,55485.0,56077.0,56077.0,1718400.0
4183,2014-03-25,47993.0,48441.0,47950.0,48180.0,48180.0,2953800.0
4057,2013-09-18,54273.0,55827.0,53982.0,55703.0,55703.0,7541000.0
1688,2004-03-26,21001.0,21651.0,21001.0,21541.0,21541.0,0.0
5222,2018-05-24,80860.0,80860.0,79027.0,80122.0,80122.0,6182200.0
6129,2022-01-25,107935.0,110115.0,107185.0,109845.0,109845.0,13713900.0
344,1999-02-01,8187.0,8891.0,8160.0,8891.0,8891.0,0.0
5305,2018-09-21,78116.0,80002.0,78116.0,79444.0,79444.0,4666800.0
5675,2020-03-25,69727.0,76714.0,69360.0,74956.0,74956.0,12951100.0
4622,2016-01-05,42139.0,42534.0,42137.0,42419.0,42419.0,2557200.0
6105,2021-12-20,107171.0,107171.0,104358.0,105020.0,105020.0,10570000.0
1698,2004-04-09,,,,,,
4289,2014-08-28,60945.0,60980.0,60189.0,60291.0,60291.0,4462600.0
3178,2010-03-04,67643.0,68198.0,66924.0,67815.0,67815.0,1398600.0
5531,2019-08-26,97687.0,98436.0,95961.0,96430.0,96430.0,4136800.0
729,2000-07-24,17314.0,17588.0,17314.0,17386.0,17386.0,0.0
3091,2009-10-22,65490.0,66502.0,65454.0,66135.0,66135.0,1273200.0
1356,2002-12-18,10833.0,11007.0,10723.0,10985.0,10985.0,0.0
2970,2009-04-30,47235.0,48126.0,47235.0,47290.0,47290.0,2136000.0
5116,2017-12-20,72680.0,73492.0,72680.0,73367.0,73367.0,2219600.0
3777,2012-07-31,57243.0,57466.0,56097.0,56097.0,56097.0,692000.0
461,1999-07-14,11311.0,11461.0,11274.0,11349.0,11349.0,0.0
5909,2021-03-09,110611.0,112525.0,109343.0,111331.0,111331.0,12135300.0
2467,2007-04-17,48923.0,49156.0,48631.0,48755.0,48755.0,140107200.0
3914,2013-02-25,56698.0,57157.0,56419.0,56618.0,56618.0,3965400.0
3488,2011-06-02,63411.0,64218.0,63277.0,64218.0,64218.0,2135600.0
3582,2011-10-17,55021.0,55021.0,53536.0,53911.0,53911.0,2366200.0
632,2000-03-09,18285.0,18650.0,18285.0,18650.0,18650.0,0.0
4718,2016-05-25,49347.0,50357.0,49347.0,49483.0,49483.0,3472600.0
290,1998-11-17,8004.0,8356.0,8004.0,8330.0,8330.0,0.0
1607,2003-12-04,20540.0,20570.0,20323.0,20414.0,20414.0,0.0
5174,2018-03-15,86051.0,86051.0,84720.0,84928.0,84928.0,3840100.0
2298,2006-08-14,36950.0,37184.0,36490.0,36557.0,36557.0,0.0
2446,2007-03-16,43278.0,43568.0,42598.0,42730.0,42730.0,112346700.0
1812,2004-09-16,22346.0,22897.0,22346.0,22876.0,22876.0,0.0
1098,2001-12-21,12935.0,13385.0,12935.0,13369.0,13369.0,0.0
6130,2022-01-26,110207.0,112695.0,110204.0,111573.0,111573.0,15513800.0
1139,2002-02-18,13208.0,13238.0,13027.0,13122.0,13122.0,0.0
5624,2020-01-10,115948.0,116745.0,114952.0,115503.0,115503.0,4783400.0
3970,2013-05-16,54943.0,55539.0,54592.0,54773.0,54773.0,5080200.0
2802,2008-08-26,54477.0,55088.0,54153.0,54359.0,54359.0,836200.0
3841,2012-10-31,57682.0,57935.0,56929.0,57068.0,57068.0,2794200.0
1636,2004-01-14,23947.0,24010.0,22878.0,23399.0,23399.0,0.0
120,1998-03-24,12082.0,12082.0,11897.0,11905.0,11905.0,0.0
132,1998-04-09,,,,,,
1036,2001-09-26,10227.0,10274.0,9893.0,10006.0,10006.0,0.0
4731,2016-06-14,49662.0,49894.0,48216.0,48648.0,48648.0,3885000.0
64,1998-01-05,10427.0,10655.0,10427.0,10607.0,10607.0,0.0
1712,2004-04-29,20481.0,20756.0,19676.0,19865.0,19865.0,0.0
6010,2021-08-03,122516.0,123765.0,120807.0,123577.0,123577.0,9391300.0
61,1997-12-31,,,,,,
751,2000-08-23,17253.0,17455.0,17137.0,17450.0,17450.0,0.0
5425,2019-03-25,93735.0,94384.0,93103.0,93662.0,93662.0,4508400.0
994,2001-07-30,13948.0,14117.0,13704.0,13704.0,13704.0,0.0
3095,2009-10-28,63161.0,63173.0,60146.0,60162.0,60162.0,2238800.0
5721,2020-06-02,88622.0,91046.0,88622.0,91046.0,91046.0,11827300.0
5231,2018-06-07,76117.0,76117.0,71162.0,73851.0,73851.0,7919200.0
1815,2004-09-21,23078.0,23268.0,22916.0,23106.0,23106.0,0.0
4716,2016-05-23,49709.0,49709.0,48695.0,49330.0,49330.0,3412800.0
4802,2016-09-22,58408.0,59462.0,58408.0,58994.0,58994.0,3365300.0
3573,2011-10-03,52319.0,52319.0,50792.0,50792.0,50792.0,3112400.0
1980,2005-05-17,24362.0,24513.0,24024.0,24413.0,24413.0,0.0
2962,2009-04-17,46018.0,46187.0,45723.0,45778.0,45778.0,1465600.0
4313,2014-10-01,54115.0,54115.0,52647.0,52858.0,52858.0,4918800.0
2773,2008-07-16,61018.0,62183.0,60863.0,62056.0,62056.0,1575600.0
1308,2002-10-11,8864.0,9042.0,8832.0,8855.0,8855.0,0.0
4118,2013-12-16,50049.0,50611.0,50049.0,50280.0,50280.0,2796500.0
489,1999-08-23,10142.0,10213.0,10078.0,10181.0,10181.0,0.0
2978,2009-05-13,50317.0,50317.0,48430.0,48679.0,48679.0,1712200.0
794,2000-10-23,14533.0,14535.0,13982.0,13990.0,13990.0,0.0
3527,2011-07-28,58297.0,59167.0,58290.0,58708.0,58708.0,2234000.0
3958,2013-04-29,54254.0,55336.0,54254.0,54887.0,54887.0,5931200.0
482,1999-08-12,10143.0,10317.0,10030.0,10046.0,10046.0,0.0
2483,2007-05-10,51298.0,51298.0,50205.0,50235.0,50235.0,183381300.0
475,1999-08-03,10210.0,10326.0,10111.0,10265.0,10265.0,0.0
6041,2021-09-16,115062.0,115062.0,113395.0,113794.0,113794.0,10685500.0
2641,2008-01-02,63885.0,63906.0,62659.0,62815.0,62815.0,2980200.0
702,2000-06-15,16369.0,16630.0,16325.0,16561.0,16561.0,0.0
5099,2017-11-27,74157.0,74157.0,73159.0,74059.0,74059.0,2810800.0
2893,2009-01-07,42308.0,42308.0,40563.0,40820.0,40820.0,1383600.0
4387,2015-01-20,47759.0,48687.0,47619.0,47877.0,47877.0,2899100.0
767,2000-09-14,17032.0,17108.0,16731.0,16769.0,16769.0,0.0
5365,2018-12-20,85678.0,86584.0,84756.0,85269.0,85269.0,6100500.0
6086,2021-11-23,102124.0,103692.0,101736.0,103663.0,103663.0,13032400.0
5844,2020-11-27,110229.0,111603.0,110161.0,110575.0,110575.0,8790300.0
1409,2003-03-03,,,,,,
4558,2015-09-28,44832.0,44832.0,43767.0,43957.0,43957.0,2771900.0
4767,2016-08-03,56157.0,57101.0,55788.0,57077.0,57077.0,4058600.0
5726,2020-06-09,97644.0,97644.0,95386.0,96747.0,96747.0,11278800.0
3366,2010-12-03,69529.0,69963.0,68943.0,69766.0,69766.0,2828000.0
157,1998-05-14,10779.0,10981.0,10724.0,10734.0,10734.0,0.0
4388,2015-01-21,47888.0,49329.0,47888.0,49224.0,49224.0,3561400.0
3518,2011-07-15,59679.0,60104.0,59180.0,59478.0,59478.0,1960200.0
4864,2016-12-22,57646.0,57646.0,56829.0,57255.0,57255.0,2809800.0
4953,2017-05-05,64869.0,65768.0,64863.0,65710.0,65710.0,2760000.0
3140,2010-01-06,70237.0,70937.0,70016.0,70729.0,70729.0,2243600.0
4831,2016-11-04,61749.0,62699.0,61491.0,61598.0,61598.0,3972500.0
2983,2009-05-20,51349.0,52640.0,51143.0,51245.0,51245.0,2062000.0
5542,2019-09-10,103180.0,103503.0,102231.0,103032.0,103032.0,5478900.0
4088,2013-10-31,54174.0,54466.0,53602.0,54256.0,54256.0,12953800.0
1132,2002-02-07,12752.0,12774.0,12684.0,12684.0,12684.0,0.0
628,2000-03-03,18016.0,18632.0,18016.0,18632.0,18632.0,0.0
3406,2011-02-02,67844.0,68012.0,66643.0,66688.0,66688.0,2551400.0
2107,2005-11-17,30483.0,31248.0,30483.0,31087.0,31087.0,0.0
766,2000-09-13,16888.0,17092.0,16877.0,16999.0,16999.0,0.0
510,1999-09-21,11588.0,11594.0,11400.0,11449.0,11449.0,0.0
191,1998-07-01,9678.0,9925.0,9678.0,9915.0,9915.0,0.0
2275,2006-07-12,36555.0,36747.0,36189.0,36230.0,36230.0,0.0
2126,2005-12-14,33420.0,33837.0,33369.0,33629.0,33629.0,0.0
3964,2013-05-08,56281.0,56814.0,55805.0,55805.0,55805.0,6519800.0
2214,2006-04-18,38466.0,39584.0,38466.0,39572.0,39572.0,0.0
1374,2003-01-13,12243.0,12350.0,12095.0,12110.0,12110.0,0.0
2827,2008-09-30,46026.0,49541.0,46026.0,49541.0,49541.0,1557000.0
1814,2004-09-20,23079.0,23485.0,23078.0,23078.0,23078.0,0.0
3035,2009-08-03,54766.0,56200.0,54766.0,55998.0,55998.0,1256400.0
4026,2013-08-06,48436.0,48522.0,47225.0,47422.0,47422.0,5267000.0
3118,2009-12-02,68412.0,69139.0,68412.0,68615.0,68615.0,1362000.0
5645,2020-02-10,113771.0,114176.0,112134.0,112570.0,112570.0,7486300.0
830,2000-12-12,15186.0,15186.0,14869.0,14906.0,14906.0,0.0
3909,2013-02-18,57906.0,57929.0,57420.0,57614.0,57614.0,2697200.0
5788,2020-09-04,100733.0,101582.0,98961.0,101242.0,101242.0,11327400.0
2630,2007-12-12,64512.0,66171.0,64502.0,64742.0,64742.0,0.0
1114,2002-01-14,13594.0,13601.0,13068.0,13122.0,13122.0,0.0
4543,2015-09-04,47366.0,47377.0,46320.0,46498.0,46498.0,4174900.0
4073,2013-10-10,52550.0,53133.0,52512.0,52997.0,52997.0,4136800.0
3334,2010-10-18,71830.0,71884.0,71341.0,71736.0,71736.0,2111600.0
5169,2018-03-08,85510.0,85830.0,84491.0,84985.0,84985.0,3694700.0
5970,2021-06-07,130125.0,131190.0,129498.0,130776.0,130776.0,9655400.0
2809,2008-09-04,53527.0,53749.0,51157.0,51409.0,51409.0,1542200.0
919,2001-04-16,14974.0,14976.0,14385.0,14445.0,14445.0,0.0
5522,2019-08-13,101912.0,103778.0,101414.0,103299.0,103299.0,5198900.0
349,1999-02-08,8435.0,8828.0,8321.0,8824.0,8824.0,0.0
1201,2002-05-15,12207.0,12468.0,12114.0,12350.0,12350.0,0.0
780,2000-10-03,15562.0,15917.0,15562.0,15633.0,15633.0,0.0
3611,2011-11-29,56028.0,56364.0,55300.0,55300.0,55300.0,2822000.0
3720,2012-05-09,60346.0,60346.0,59199.0,59786.0,59786.0,3261600.0
4689,2016-04-13,52010.0,53844.0,52010.0,53150.0,53150.0,6376500.0
4103,2013-11-25,52807.0,52995.0,52116.0,52264.0,52264.0,3075300.0
720,2000-07-11,17473.0,17473.0,16827.0,16881.0,16881.0,0.0
2273,2006-07-10,36107.0,36427.0,35863.0,36141.0,36141.0,0.0
3492,2011-06-08,63204.0,63354.0,62709.0,63033.0,63033.0,1805800.0
1352,2002-12-12,10617.0,10743.0,10569.0,10587.0,10587.0,0.0
4976,2017-06-07,62955.0,63637.0,62912.0,63171.0,63171.0,2892300.0
2389,2006-12-19,43038.0,43590.0,42891.0,43590.0,43590.0,0.0
4700,2016-04-29,54317.0,54705.0,53592.0,53911.0,53911.0,4898400.0
5972,2021-06-09,129800.0,130882.0,129281.0,129907.0,129907.0,9833700.0
2817,2008-09-16,48404.0,49313.0,46261.0,49229.0,49229.0,2046400.0
2345,2006-10-18,38898.0,39446.0,38557.0,38686.0,38686.0,208399200.0
6059,2021-10-13,112180.0,114159.0,111807.0,113456.0,113456.0,11732700.0
3593,2011-11-01,58300.0,58300.0,56099.0,57323.0,57323.0,2827600.0
2380,2006-12-06,43158.0,43422.0,42831.0,43096.0,43096.0,87843400.0
4754,2016-07-15,55482.0,55649.0,55233.0,55578.0,55578.0,3684500.0
168,1998-05-29,10152.0,10162.0,9843.0,9847.0,9847.0,0.0
4043,2013-08-29,49867.0,50558.0,49845.0,49922.0,49922.0,7991000.0
493,1999-08-27,10497.0,10627.0,10475.0,10545.0,10545.0,0.0
3638,2012-01-06,58565.0,59261.0,58355.0,58600.0,58600.0,1659200.0
3862,2012-12-04,58212.0,58520.0,57547.0,57563.0,57563.0,3937200.0
66,1998-01-07,10215.0,10215.0,9760.0,9879.0,9879.0,0.0
1141,2002-02-20,13001.0,13330.0,12919.0,13303.0,13303.0,0.0
3188,2010-03-18,69726.0,70128.0,68972.0,69697.0,69697.0,1656200.0
679,2000-05-15,14469.0,15070.0,14397.0,15056.0,15056.0,0.0
5857,2020-12-16,116149.0,118178.0,115496.0,117947.0,117947.0,9808100.0
3520,2011-07-19,58838.0,59394.0,58677.0,59082.0,59082.0,1888000.0
2792,2008-08-12,54721.0,55355.0,54325.0,54503.0,54503.0,1226200.0
3203,2010-04-09,71783.0,71989.0,71307.0,71417.0,71417.0,1680000.0
2602,2007-10-30,65044.0,65147.0,64264.0,64383.0,64383.0,7817400.0
6058,2021-10-11,112834.0,113982.0,112052.0,112180.0,112180.0,10283700.0
3380,2010-12-23,68470.0,68562.0,68250.0,68486.0,68486.0,1229400.0
5462,2019-05-17,90023.0,91321.0,89409.0,89993.0,89993.0,5342700.0
3002,2009-06-17,51197.0,51197.0,50265.0,51046.0,51046.0,1638000.0
2824,2008-09-25,49848.0,51867.0,49848.0,51828.0,51828.0,1401400.0
3899,2013-01-31,59344.0,59771.0,59114.0,59761.0,59761.0,4749400.0
6008,2021-07-30,125672.0,125673.0,121748.0,121801.0,121801.0,9399200.0
1675,2004-03-09,22993.0,23094.0,22503.0,22674.0,22674.0,0.0
4428,2015-03-20,50964.0,52286.0,50964.0,51967.0,51967.0,4916800.0
4297,2014-09-09,59158.0,59485.0,58306.0,58676.0,58676.0,4461200.0
4759,2016-07-22,56641.0,57171.0,56518.0,57002.0,57002.0,2912000.0
3212,2010-04-23,69388.0,69709.0,68832.0,69509.0,69509.0,1366800.0
864,2001-01-29,17906.0,18023.0,17704.0,17883.0,17883.0,0.0
5428,2019-03-28,91901.0,94854.0,91584.0,94389.0,94389.0,5192300.0
4489,2015-06-19,54236.0,54236.0,53479.0,53749.0,53749.0,2948200.0
491,1999-08-25,10318.0,10679.0,10318.0,10650.0,10650.0,0.0
2514,2007-06-25,54270.0,54605.0,53605.0,54042.0,54042.0,84710200.0
5759,2020-07-27,102381.0,104585.0,102381.0,104477.0,104477.0,9622400.0
927,2001-04-26,14204.0,14770.0,14202.0,14757.0,14757.0,0.0
4955,2017-05-09,65533.0,66536.0,65533.0,66278.0,66278.0,2679100.0
916,2001-04-11,15057.0,15267.0,14724.0,14819.0,14819.0,0.0
4740,2016-06-27,50106.0,50162.0,48954.0,49246.0,49246.0,3228500.0
3131,2009-12-21,66806.0,67671.0,65925.0,65925.0,65925.0,1406000.0
1628,2004-01-02,22233.0,22450.0,22208.0,22445.0,22445.0,0.0
3214,2010-04-27,68868.0,68868.0,66499.0,66511.0,66511.0,2062200.0
1646,2004-01-28,24226.0,24460.0,23787.0,23852.0,23852.0,0.0
197,1998-07-09,,,,,,
4911,2017-03-03,65860.0,66801.0,65860.0,66786.0,66786.0,2654400.0
1528,2003-08-15,13810.0,13952.0,13744.0,13890.0,13890.0,0.0
5319,2018-10-11,83700.0,84749.0,82607.0,82921.0,82921.0,5188700.0
5081,2017-11-01,74310.0,75199.0,73823.0,73824.0,73824.0,3668100.0
2140,2006-01-04,34540.0,35223.0,34540.0,35002.0,35002.0,0.0
2199,2006-03-28,37640.0,37731.0,36682.0,36682.0,36682.0,0.0
1044,2001-10-08,10120.0,10175.0,9986.0,10095.0,10095.0,0.0
104,1998-03-02,10572.0,10901.0,10572.0,10845.0,10845.0,0.0
3245,2010-06-10,61484.0,63146.0,61484.0,63049.0,63049.0,1717000.0
453,1999-07-02,11706.0,11861.0,11674.0,11836.0,11836.0,0.0
183,1998-06-19,9539.0,9746.0,9539.0,9687.0,9687.0,0.0
1886,2004-12-29,26117.0,26245.0,26091.0,26161.0,26161.0,0.0
5631,2020-01-21,118861.0,118861.0,117026.0,117026.0,117026.0,5085600.0
5416,2019-03-12,98038.0,98150.0,97267.0,97828.0,97828.0,3832900.0
418,1999-05-14,12399.0,12407.0,12212.0,12335.0,12335.0,0.0
4281,2014-08-18,56968.0,57665.0,56968.0,57561.0,57561.0,3268300.0
4385,2015-01-16,48028.0,49264.0,48028.0,49017.0,49017.0,3344900.0
2089,2005-10-20,29300.0,29975.0,28161.0,28344.0,28344.0,0.0
399,1999-04-19,11533.0,11746.0,11068.0,11197.0,11197.0,0.0
4186,2014-03-28,49653.0,50181.0,49606.0,49768.0,49768.0,4230500.0
2524,2007-07-10,56444.0,56544.0,55678.0,55883.0,55883.0,50772400.0
4296,2014-09-08,60708.0,61513.0,59191.0,59193.0,59193.0,4386000.0
739,2000-08-07,16772.0,17014.0,16769.0,16996.0,16996.0,0.0
5439,2019-04-12,94747.0,94768.0,92516.0,92875.0,92875.0,6712200.0
2097,2005-11-01,30194.0,30981.0,30194.0,30900.0,30900.0,0.0
1168,2002-03-29,,,,,,
4554,2015-09-22,46585.0,46585.0,45276.0,46265.0,46265.0,4193100.0
3312,2010-09-15,67690.0,68107.0,67119.0,68107.0,68107.0,2234200.0
6052,2021-10-01,110980.0,113020.0,110980.0,112900.0,112900.0,10779100.0
4671,2016-03-17,47770.0,51268.0,47770.0,50914.0,50914.0,7245100.0
2117,2005-12-01,31921.0,32700.0,31921.0,32617.0,32617.0,0.0
4804,2016-09-26,58697.0,58697.0,57904.0,58054.0,58054.0,2108800.0
4987,2017-06-22,60762.0,61354.0,60758.0,61272.0,61272.0,3066900.0
2336,2006-10-05,37750.0,38205.0,37624.0,37977.0,37977.0,147085300.0
4095,2013-11-11,52247.0,52646.0,52072.0,52624.0,52624.0,2317800.0
5446,2019-04-24,95923.0,95923.0,94163.0,95045.0,95045.0,4658800.0
1413,2003-03-07,10608.0,10800.0,10438.0,10724.0,10724.0,0.0
5083,2017-11-03,73834.0,74254.0,73094.0,73915.0,73915.0,4386900.0
3632,2011-12-28,58006.0,58010.0,56447.0,56534.0,56534.0,1612000.0
1997,2005-06-10,24484.0,25049.0,24484.0,24951.0,24951.0,0.0
3141,2010-01-07,70723.0,70723.0,70045.0,70451.0,70451.0,1555000.0
3504,2011-06-27,61017.0,61456.0,60772.0,61217.0,61217.0,1634000.0
1911,2005-02-03,24606.0,24896.0,24548.0,24874.0,24874.0,0.0
558,1999-11-26,13538.0,14007.0,13538.0,13888.0,13888.0,0.0
3361,2010-11-26,69349.0,69349.0,68219.0,68226.0,68226.0,1564800.0
5118,2017-12-22,75128.0,75227.0,74623.0,75187.0,75187.0,1906900.0
2096,2005-10-31,29333.0,30252.0,29333.0,30194.0,30194.0,0.0
2976,2009-05-11,51389.0,51389.0,50060.0,50976.0,50976.0,1285600.0
4485,2015-06-15,53338.0,53338.0,52548.0,53138.0,53138.0,2607700.0
1306,2002-10-09,8838.0,9291.0,8604.0,8715.0,8715.0,0.0
5457,2019-05-10,94809.0,94848.0,93234.0,94258.0,94258.0,4097900.0
1859,2004-11-22,24034.0,24508.0,23839.0,24445.0,24445.0,0.0
6040,2021-09-15,116191.0,116312.0,114741.0,115063.0,115063.0,9456800.0
3538,2011-08-12,53344.0,53643.0,52650.0,53473.0,53473.0,3269800.0
4590,2015-11-13,46884.0,46884.0,46311.0,46517.0,46517.0,3517200.0
2296,2006-08-10,37255.0,37423.0,36929.0,37354.0,37354.0,0.0
1828,2004-10-08,24120.0,24346.0,23914.0,23927.0,23927.0,0.0
6111,2021-12-29,104863.0,105190.0,103851.0,104107.0,104107.0,6590000.0
3369,2010-12-08,69338.0,69354.0,68046.0,68175.0,68175.0,2671600.0
5533,2019-08-28,97273.0,98346.0,96557.0,98194.0,98194.0,4350800.0
3441,2011-03-25,67528.0,68256.0,67497.0,67766.0,67766.0,2223800.0
23,1997-11-07,9434.0,9434.0,8443.0,8833.0,8833.0,0.0
4255,2014-07-11,54593.0,54952.0,54320.0,54786.0,54786.0,3377200.0
4312,2014-09-30,54626.0,54626.0,53536.0,54116.0,54116.0,5222300.0
3950,2013-04-17,53984.0,53984.0,52540.0,52882.0,52882.0,7413000.0
5383,2019-01-21,96093.0,96093.0,94863.0,96010.0,96010.0,2717600.0
2026,2005-07-21,25706.0,25964.0,25505.0,25842.0,25842.0,0.0
940,2001-05-15,14141.0,14314.0,14110.0,14226.0,14226.0,0.0
1880,2004-12-21,25537.0,25898.0,25465.0,25890.0,25890.0,0.0
1931,2005-03-07,29464.0,29584.0,29183.0,29455.0,29455.0,0.0
5572,2019-10-22,107101.0,107382.0,107076.0,107381.0,107381.0,5224900.0
4047,2013-09-04,51621.0,51830.0,51108.0,51716.0,51716.0,5036400.0
3415,2011-02-15,66558.0,66861.0,66117.0,66341.0,66341.0,2355400.0
4711,2016-05-16,51803.0,52305.0,51585.0,51803.0,51803.0,3529500.0
4379,2015-01-08,49463.0,50261.0,49017.0,49943.0,49943.0,3621900.0
4230,2014-06-03,51606.0,52032.0,51377.0,52032.0,52032.0,2859400.0
4661,2016-03-03,44900.0,47375.0,44900.0,47193.0,47193.0,9031000.0
2131,2005-12-21,33068.0,33553.0,33068.0,33517.0,33517.0,0.0
4092,2013-11-06,53840.0,53857.0,53073.0,53385.0,53385.0,4258800.0
4915,2017-03-09,64718.0,65068.0,64203.0,64585.0,64585.0,3513300.0
4320,2014-10-10,57266.0,57266.0,55312.0,55312.0,55312.0,3635700.0
3710,2012-04-24,61537.0,62001.0,61380.0,61971.0,61971.0,2377000.0
40,1997-12-02,9650.0,9982.0,9650.0,9964.0,9964.0,0.0
1151,2002-03-06,14007.0,14007.0,13683.0,13839.0,13839.0,0.0
2067,2005-09-19,29816.0,30076.0,29715.0,30076.0,30076.0,0.0
515,1999-09-28,11541.0,11541.0,11315.0,11442.0,11442.0,0.0
5153,2018-02-14,80901.0,83782.0,80901.0,83543.0,83543.0,3910700.0
4441,2015-04-09,53638.0,54002.0,53292.0,53803.0,53803.0,4338300.0
4555,2015-09-23,46263.0,46480.0,45340.0,45340.0,45340.0,3962000.0
3421,2011-02-23,66440.0,67266.0,66049.0,66910.0,66910.0,3335000.0
5794,2020-09-15,100277.0,100949.0,99647.0,100298.0,100298.0,9216700.0
2684,2008-03-06,64631.0,64676.0,62975.0,62975.0,62975.0,2246000.0
3866,2012-12-10,58468.0,59248.0,58091.0,59248.0,59248.0,3061800.0
5241,2018-06-21,72117.0,72207.0,70019.0,70075.0,70075.0,3490800.0
3955,2013-04-24,54875.0,55546.0,54723.0,54984.0,54984.0,3949800.0
1358,2002-12-20,11275.0,11606.0,11262.0,11490.0,11490.0,0.0
4852,2016-12-06,59828.0,61235.0,59396.0,61088.0,61088.0,3606500.0
5,1997-10-14,12911.0,12911.0,12635.0,12895.0,12895.0,0.0
